"rank" "feature_density_pos" "weighted_feature_density_pos" 
0.12932 0.1263 0.1263
0.12951 0.1263 0.1263
0.12970 0.1260 0.1260
0.12988 0.1263 0.1263
0.13007 0.1263 0.1263
0.13026 0.1263 0.1263
0.13044 0.1263 0.1263
0.13063 0.1266 0.1266
0.13082 0.1263 0.1263
0.13100 0.1266 0.1266
0.13119 0.1263 0.1263
0.13138 0.1263 0.1263
0.13156 0.1266 0.1266
0.13175 0.1269 0.1269
0.13194 0.1263 0.1263
0.13212 0.1260 0.1260
0.13231 0.1269 0.1269
0.13250 0.1266 0.1266
0.13269 0.1263 0.1263
0.13287 0.1263 0.1263
0.13306 0.1266 0.1266
0.13325 0.1269 0.1269
0.13343 0.1266 0.1266
0.13362 0.1269 0.1269
0.13381 0.1266 0.1266
0.13399 0.1269 0.1269
0.13418 0.1266 0.1266
0.13437 0.1269 0.1269
0.13455 0.1266 0.1266
0.13474 0.1269 0.1269
0.13493 0.1266 0.1266
0.13511 0.1269 0.1269
0.13530 0.1266 0.1266
0.13549 0.1269 0.1269
0.13568 0.1273 0.1273
0.13586 0.1266 0.1266
0.13605 0.1273 0.1273
0.13624 0.1269 0.1269
0.13642 0.1273 0.1273
0.13661 0.1266 0.1266
0.13680 0.1276 0.1276
0.13698 0.1266 0.1266
0.13717 0.1269 0.1269
0.13736 0.1273 0.1273
0.13754 0.1273 0.1273
0.13773 0.1266 0.1266
0.13792 0.1269 0.1269
0.13811 0.1273 0.1273
0.13829 0.1273 0.1273
0.13848 0.1273 0.1273
0.13867 0.1273 0.1273
0.13885 0.1276 0.1276
0.13904 0.1273 0.1273
0.13923 0.1273 0.1273
0.13941 0.1273 0.1273
0.13960 0.1273 0.1273
0.13979 0.1273 0.1273
0.13997 0.1279 0.1279
0.14016 0.1279 0.1279
0.14035 0.1273 0.1273
0.14053 0.1273 0.1273
0.14072 0.1279 0.1279
0.14091 0.1279 0.1279
0.14110 0.1273 0.1273
0.14128 0.1273 0.1273
0.14147 0.1279 0.1279
0.14166 0.1279 0.1279
0.14184 0.1279 0.1279
0.14203 0.1279 0.1279
0.14222 0.1279 0.1279
0.14240 0.1276 0.1276
0.14259 0.1279 0.1279
0.14278 0.1279 0.1279
0.14296 0.1279 0.1279
0.14315 0.1279 0.1279
0.14334 0.1279 0.1279
0.14352 0.1276 0.1276
0.14371 0.1279 0.1279
0.14390 0.1279 0.1279
0.14409 0.1279 0.1279
0.14427 0.1279 0.1279
0.14446 0.1279 0.1279
0.14465 0.1279 0.1279
0.14483 0.1276 0.1276
0.14502 0.1279 0.1279
0.14521 0.1285 0.1285
0.14539 0.1282 0.1282
0.14558 0.1279 0.1279
0.14577 0.1279 0.1279
0.14595 0.1282 0.1282
0.14614 0.1285 0.1285
0.14633 0.1279 0.1279
0.14651 0.1279 0.1279
0.14670 0.1282 0.1282
0.14689 0.1285 0.1285
0.14708 0.1282 0.1282
0.14726 0.1285 0.1285
0.14745 0.1282 0.1282
0.14764 0.1285 0.1285
0.14782 0.1282 0.1282
0.14801 0.1285 0.1285
0.14820 0.1289 0.1289
0.14838 0.1279 0.1279
0.14857 0.1289 0.1289
0.14876 0.1279 0.1279
0.14894 0.1288 0.1288
0.14913 0.1279 0.1279
0.14932 0.1288 0.1288
0.14950 0.1279 0.1279
0.14969 0.1289 0.1289
0.14988 0.1279 0.1279
0.15007 0.1289 0.1289
0.15025 0.1279 0.1279
0.15044 0.1288 0.1288
0.15063 0.1285 0.1285
0.15081 0.1288 0.1288
0.15100 0.1285 0.1285
0.15119 0.1289 0.1289
0.15137 0.1282 0.1282
0.15156 0.1292 0.1292
0.15175 0.1282 0.1282
0.15193 0.1288 0.1288
0.15212 0.1292 0.1292
0.15231 0.1282 0.1282
0.15249 0.1285 0.1285
0.15268 0.1289 0.1289
0.15287 0.1288 0.1288
0.15306 0.1285 0.1285
0.15324 0.1289 0.1289
0.15343 0.1288 0.1288
0.15362 0.1289 0.1289
0.15380 0.1289 0.1289
0.15399 0.1295 0.1295
0.15418 0.1292 0.1292
0.15436 0.1288 0.1288
0.15455 0.1289 0.1289
0.15474 0.1289 0.1289
0.15492 0.1288 0.1288
0.15511 0.1292 0.1292
0.15530 0.1289 0.1289
0.15548 0.1288 0.1288
0.15567 0.1289 0.1289
0.15586 0.1288 0.1288
0.15605 0.1292 0.1292
0.15623 0.1295 0.1295
0.15642 0.1292 0.1292
0.15661 0.1292 0.1292
0.15679 0.1289 0.1289
0.15698 0.1295 0.1295
0.15717 0.1295 0.1295
0.15735 0.1289 0.1289
0.15754 0.1295 0.1295
0.15773 0.1289 0.1289
0.15791 0.1295 0.1295
0.15810 0.1289 0.1289
0.15829 0.1301 0.1301
0.15848 0.1288 0.1288
0.15866 0.1298 0.1298
0.15885 0.1292 0.1292
0.15904 0.1298 0.1298
0.15922 0.1295 0.1295
0.15941 0.1295 0.1295
0.15960 0.1295 0.1295
0.15978 0.1295 0.1295
0.15997 0.1295 0.1295
0.16016 0.1295 0.1295
0.16034 0.1292 0.1292
0.16053 0.1295 0.1295
0.16072 0.1301 0.1301
0.16090 0.1301 0.1301
0.16109 0.1292 0.1292
0.16128 0.1295 0.1295
0.16147 0.1301 0.1301
0.16165 0.1298 0.1298
0.16184 0.1295 0.1295
0.16203 0.1301 0.1301
0.16221 0.1295 0.1295
0.16240 0.1298 0.1298
0.16259 0.1301 0.1301
