"rank" "feature_density_pos" "weighted_feature_density_pos" 
0.06712 0.7324 0.7324
0.06731 0.7465 0.7465
0.06749 0.7246 0.7246
0.06768 0.7449 0.7449
0.06786 0.7327 0.7327
0.06805 0.7301 0.7301
0.06823 0.7475 0.7475
0.06842 0.7240 0.7240
0.06860 0.7243 0.7243
0.06879 0.7282 0.7282
0.06897 0.7443 0.7443
0.06916 0.7266 0.7266
0.06934 0.7539 0.7539
0.06953 0.7272 0.7272
0.06971 0.7350 0.7350
0.06990 0.7359 0.7359
0.07008 0.7437 0.7437
0.07027 0.7469 0.7469
0.07045 0.7452 0.7452
0.07064 0.7514 0.7514
0.07082 0.7240 0.7240
0.07101 0.7469 0.7469
0.07119 0.7320 0.7320
0.07138 0.7526 0.7526
0.07156 0.7372 0.7372
0.07175 0.7524 0.7524
0.07193 0.7265 0.7265
0.07212 0.7366 0.7366
0.07230 0.7514 0.7514
0.07249 0.7220 0.7220
0.07267 0.7320 0.7320
0.07286 0.7346 0.7346
0.07304 0.7311 0.7311
0.07322 0.7375 0.7375
0.07341 0.7488 0.7488
0.07359 0.7556 0.7556
0.07378 0.7382 0.7382
0.07396 0.7327 0.7327
0.07415 0.7311 0.7311
0.07433 0.7311 0.7311
0.07452 0.7307 0.7307
0.07470 0.7562 0.7562
0.07489 0.7294 0.7294
0.07507 0.7282 0.7282
0.07526 0.7311 0.7311
0.07544 0.7430 0.7430
0.07563 0.7327 0.7327
0.07581 0.7524 0.7524
0.07600 0.7307 0.7307
0.07618 0.7333 0.7333
0.07637 0.7481 0.7481
0.07655 0.7340 0.7340
0.07674 0.7353 0.7353
0.07692 0.7504 0.7504
0.07711 0.7424 0.7424
0.07729 0.7320 0.7320
0.07748 0.7323 0.7323
0.07766 0.7350 0.7350
0.07785 0.7359 0.7359
0.07803 0.7217 0.7217
0.07822 0.7359 0.7359
0.07840 0.7362 0.7362
0.07859 0.7298 0.7298
0.07877 0.7588 0.7588
0.07896 0.7272 0.7272
0.07914 0.7279 0.7279
0.07933 0.7372 0.7372
0.07951 0.7385 0.7385
0.07970 0.7350 0.7350
0.07988 0.7369 0.7369
0.08007 0.7423 0.7423
0.08025 0.7540 0.7540
0.08044 0.7401 0.7401
0.08062 0.7466 0.7466
0.08081 0.7320 0.7320
0.08099 0.7391 0.7391
0.08118 0.7395 0.7395
0.08136 0.7459 0.7459
0.08155 0.7359 0.7359
0.08173 0.7604 0.7604
0.08192 0.7294 0.7294
0.08210 0.7327 0.7327
0.08229 0.7653 0.7653
0.08247 0.7249 0.7249
0.08266 0.7337 0.7337
0.08284 0.7482 0.7482
0.08303 0.7507 0.7507
0.08321 0.7233 0.7233
0.08339 0.7517 0.7517
0.08358 0.7601 0.7601
0.08376 0.7420 0.7420
0.08395 0.7278 0.7278
0.08413 0.7272 0.7272
0.08432 0.7517 0.7517
0.08450 0.7494 0.7494
0.08469 0.7395 0.7395
0.08487 0.7562 0.7562
0.08506 0.7275 0.7275
0.08524 0.7517 0.7517
0.08543 0.7282 0.7282
0.08561 0.7562 0.7562
0.08580 0.7346 0.7346
0.08598 0.7449 0.7449
0.08617 0.7466 0.7466
0.08635 0.7549 0.7549
0.08654 0.7623 0.7623
0.08672 0.7672 0.7672
0.08691 0.7327 0.7327
0.08709 0.7520 0.7520
0.08728 0.7356 0.7356
0.08746 0.7340 0.7340
0.08765 0.7559 0.7559
0.08783 0.7594 0.7594
0.08802 0.7352 0.7352
0.08820 0.7350 0.7350
0.08839 0.7350 0.7350
0.08857 0.7552 0.7552
0.08876 0.7362 0.7362
0.08894 0.7598 0.7598
0.08913 0.7610 0.7610
0.08931 0.7556 0.7556
0.08950 0.7620 0.7620
0.08968 0.7730 0.7730
0.08987 0.7562 0.7562
0.09005 0.7556 0.7556
0.09024 0.7565 0.7565
0.09042 0.7627 0.7627
0.09061 0.7655 0.7655
0.09079 0.7636 0.7636
0.09098 0.7585 0.7585
0.09116 0.7646 0.7646
0.09135 0.7343 0.7343
0.09153 0.7601 0.7601
0.09172 0.7588 0.7588
0.09190 0.7649 0.7649
0.09209 0.7359 0.7359
0.09227 0.7575 0.7575
0.09246 0.7585 0.7585
0.09264 0.7369 0.7369
0.09283 0.7411 0.7411
0.09301 0.7762 0.7762
0.09320 0.7633 0.7633
0.09338 0.7382 0.7382
0.09357 0.7394 0.7394
0.09375 0.7623 0.7623
0.09393 0.7420 0.7420
0.09412 0.7578 0.7578
0.09430 0.7372 0.7372
0.09449 0.7398 0.7398
0.09467 0.7404 0.7404
0.09486 0.7685 0.7685
0.09504 0.7701 0.7701
0.09523 0.7694 0.7694
0.09541 0.7746 0.7746
0.09560 0.7636 0.7636
0.09578 0.7430 0.7430
0.09597 0.7533 0.7533
0.09615 0.7643 0.7643
0.09634 0.7636 0.7636
0.09652 0.7649 0.7649
0.09671 0.7701 0.7701
0.09689 0.7433 0.7433
0.09708 0.7649 0.7649
0.09726 0.7646 0.7646
0.09745 0.7810 0.7810
0.09763 0.7713 0.7713
0.09782 0.7462 0.7462
0.09800 0.7559 0.7559
0.09819 0.7672 0.7672
0.09837 0.7717 0.7717
0.09856 0.7797 0.7797
0.09874 0.7672 0.7672
0.09893 0.7382 0.7382
0.09911 0.7807 0.7807
0.09930 0.7814 0.7814
0.09948 0.7388 0.7388
0.09967 0.7804 0.7804
0.09985 0.7430 0.7430
0.10004 0.7520 0.7520
0.10022 0.7691 0.7691
0.10041 0.7746 0.7746
0.10059 0.7688 0.7688
0.10078 0.7417 0.7417
0.10096 0.7424 0.7424
0.10115 0.7433 0.7433
0.10133 0.7462 0.7462
0.10152 0.7437 0.7437
0.10170 0.7436 0.7436
0.10189 0.7756 0.7756
0.10207 0.7746 0.7746
0.10226 0.7865 0.7865
0.10244 0.7865 0.7865
0.10263 0.7730 0.7730
0.10281 0.7781 0.7781
0.10300 0.7859 0.7859
0.10318 0.7784 0.7784
0.10337 0.7833 0.7833
0.10355 0.7501 0.7501
0.10374 0.7733 0.7733
0.10392 0.7469 0.7469
0.10411 0.7868 0.7868
0.10429 0.7575 0.7575
0.10447 0.7740 0.7740
0.10466 0.7578 0.7578
0.10484 0.7462 0.7462
0.10503 0.7669 0.7669
0.10521 0.7465 0.7465
0.10540 0.7711 0.7711
0.10558 0.7804 0.7804
0.10577 0.7343 0.7343
0.10595 0.7343 0.7343
0.10614 0.7472 0.7472
0.10632 0.7343 0.7343
0.10651 0.7559 0.7559
0.10669 0.7897 0.7897
0.10688 0.7549 0.7549
0.10706 0.7788 0.7788
0.10725 0.7852 0.7852
0.10743 0.7498 0.7498
0.10762 0.7478 0.7478
0.10780 0.7827 0.7827
0.10799 0.7353 0.7353
0.10817 0.7472 0.7472
0.10836 0.7356 0.7356
0.10854 0.7704 0.7704
0.10873 0.7475 0.7475
0.10891 0.7762 0.7762
0.10910 0.7933 0.7933
0.10928 0.7630 0.7630
0.10947 0.7588 0.7588
0.10965 0.7710 0.7710
0.10984 0.7807 0.7807
0.11002 0.7478 0.7478
0.11021 0.7275 0.7275
0.11039 0.7514 0.7514
0.11058 0.7833 0.7833
0.11076 0.7459 0.7459
0.11095 0.7533 0.7533
0.11113 0.7562 0.7562
0.11132 0.7723 0.7723
0.11150 0.7939 0.7939
0.11169 0.7278 0.7278
0.11187 0.7408 0.7408
0.11206 0.7881 0.7881
0.11224 0.7491 0.7491
0.11243 0.7633 0.7633
0.11261 0.7820 0.7820
0.11280 0.7507 0.7507
0.11298 0.7736 0.7736
0.11317 0.7897 0.7897
0.11335 0.7856 0.7856
0.11354 0.7894 0.7894
0.11372 0.7504 0.7504
0.11391 0.7791 0.7791
0.11409 0.7888 0.7888
0.11428 0.7907 0.7907
0.11446 0.7856 0.7856
0.11464 0.7462 0.7462
0.11483 0.7646 0.7646
0.11501 0.7952 0.7952
0.11520 0.7884 0.7884
0.11538 0.7475 0.7475
0.11557 0.7636 0.7636
0.11575 0.7868 0.7868
0.11594 0.7746 0.7746
0.11612 0.7430 0.7430
0.11631 0.7443 0.7443
0.11649 0.7881 0.7881
0.11668 0.7891 0.7891
0.11686 0.7488 0.7488
0.11705 0.7772 0.7772
0.11723 0.7578 0.7578
0.11742 0.7698 0.7698
0.11760 0.7588 0.7588
0.11779 0.7459 0.7459
0.11797 0.7772 0.7772
0.11816 0.7778 0.7778
0.11834 0.7439 0.7439
0.11853 0.7933 0.7933
0.11871 0.7446 0.7446
0.11890 0.7440 0.7440
0.11908 0.7466 0.7466
0.11927 0.7468 0.7468
0.11945 0.7475 0.7475
0.11964 0.7856 0.7856
0.11982 0.7481 0.7481
0.12001 0.7794 0.7794
0.12019 0.7340 0.7340
0.12038 0.7452 0.7452
0.12056 0.7485 0.7485
0.12075 0.7720 0.7720
0.12093 0.7704 0.7704
0.12112 0.7478 0.7478
0.12130 0.7485 0.7485
0.12149 0.7556 0.7556
0.12167 0.7720 0.7720
0.12186 0.7897 0.7897
0.12204 0.7923 0.7923
0.12223 0.7585 0.7585
0.12241 0.7494 0.7494
0.12260 0.7665 0.7665
0.12278 0.7904 0.7904
0.12297 0.7533 0.7533
0.12315 0.7491 0.7491
0.12334 0.7800 0.7800
0.12352 0.7520 0.7520
0.12371 0.7527 0.7527
0.12389 0.7971 0.7971
0.12408 0.7507 0.7507
0.12426 0.7975 0.7975
0.12445 0.7939 0.7939
0.12463 0.7514 0.7514
0.12482 0.7975 0.7975
0.12500 0.7981 0.7981
0.12518 0.7997 0.7997
0.12537 0.7524 0.7524
0.12555 0.7562 0.7562
0.12574 0.7756 0.7756
0.12592 0.7517 0.7517
0.12611 0.7565 0.7565
0.12629 0.7904 0.7904
0.12648 0.7981 0.7981
0.12666 0.7945 0.7945
0.12685 0.7701 0.7701
0.12703 0.7504 0.7504
0.12722 0.7507 0.7507
0.12740 0.7527 0.7527
0.12759 0.7739 0.7739
0.12777 0.7752 0.7752
0.12796 0.7740 0.7740
0.12814 0.7788 0.7788
0.12833 0.7507 0.7507
0.12851 0.7507 0.7507
0.12870 0.7974 0.7974
0.12888 0.7501 0.7501
0.12907 0.7553 0.7553
0.12925 0.7981 0.7981
0.12944 0.7801 0.7801
0.12962 0.7536 0.7536
0.12981 0.7914 0.7914
0.12999 0.8055 0.8055
0.13018 0.7904 0.7904
0.13036 0.7520 0.7520
0.13055 0.7549 0.7549
0.13073 0.7965 0.7965
0.13092 0.8075 0.8075
0.13110 0.7769 0.7769
0.13129 0.8065 0.8065
0.13147 0.8039 0.8039
0.13166 0.7636 0.7636
0.13184 0.8091 0.8091
0.13203 0.7524 0.7524
0.13221 0.7546 0.7546
0.13240 0.7701 0.7701
0.13258 0.7645 0.7645
0.13277 0.8101 0.8101
0.13295 0.8088 0.8088
0.13314 0.8046 0.8046
0.13332 0.7833 0.7833
0.13351 0.7972 0.7972
0.13369 0.8055 0.8055
0.13388 0.8101 0.8101
0.13406 0.7565 0.7565
0.13425 0.7659 0.7659
0.13443 0.7785 0.7785
0.13462 0.7839 0.7839
0.13480 0.8104 0.8104
0.13499 0.7785 0.7785
0.13517 0.7804 0.7804
0.13536 0.8159 0.8159
0.13554 0.7656 0.7656
0.13572 0.7787 0.7787
0.13591 0.7665 0.7665
0.13609 0.7978 0.7978
0.13628 0.8072 0.8072
0.13646 0.7611 0.7611
0.13665 0.8068 0.8068
0.13683 0.7620 0.7620
0.13702 0.7633 0.7633
0.13720 0.8068 0.8068
0.13739 0.8039 0.8039
0.13757 0.8133 0.8133
0.13776 0.7610 0.7610
0.13794 0.7614 0.7614
0.13813 0.8026 0.8026
0.13831 0.8081 0.8081
0.13850 0.8078 0.8078
0.13868 0.7849 0.7849
0.13887 0.7623 0.7623
0.13905 0.7856 0.7856
0.13924 0.7646 0.7646
0.13942 0.8033 0.8033
0.13961 0.7640 0.7640
0.13979 0.7816 0.7816
0.13998 0.8030 0.8030
0.14016 0.8055 0.8055
0.14035 0.8152 0.8152
0.14053 0.7823 0.7823
0.14072 0.8151 0.8151
0.14090 0.8155 0.8155
0.14109 0.7591 0.7591
0.14127 0.7765 0.7765
0.14146 0.8043 0.8043
0.14164 0.7813 0.7813
0.14183 0.7775 0.7775
0.14201 0.8097 0.8097
0.14220 0.7640 0.7640
0.14238 0.7598 0.7598
0.14257 0.7701 0.7701
0.14275 0.7916 0.7916
0.14294 0.7733 0.7733
0.14312 0.8055 0.8055
0.14331 0.8088 0.8088
0.14349 0.8110 0.8110
0.14368 0.7607 0.7607
0.14386 0.8184 0.8184
0.14405 0.7611 0.7611
0.14423 0.7614 0.7614
0.14442 0.7691 0.7691
0.14460 0.7856 0.7856
0.14479 0.7861 0.7861
0.14497 0.7907 0.7907
0.14516 0.8094 0.8094
0.14534 0.7981 0.7981
0.14553 0.7701 0.7701
0.14571 0.8064 0.8064
0.14589 0.8188 0.8188
0.14608 0.7565 0.7565
0.14626 0.7885 0.7885
0.14645 0.8110 0.8110
0.14663 0.7698 0.7698
0.14682 0.8145 0.8145
0.14700 0.7701 0.7701
0.14719 0.7952 0.7952
0.14737 0.8094 0.8094
0.14756 0.8136 0.8136
0.14774 0.7700 0.7700
0.14793 0.7733 0.7733
0.14811 0.7939 0.7939
0.14830 0.7946 0.7946
0.14848 0.7711 0.7711
0.14867 0.7836 0.7836
0.14885 0.7958 0.7958
0.14904 0.8159 0.8159
0.14922 0.8168 0.8168
0.14941 0.7972 0.7972
0.14959 0.8165 0.8165
0.14978 0.8171 0.8171
0.14996 0.7897 0.7897
0.15015 0.8097 0.8097
0.15033 0.8168 0.8168
0.15052 0.8110 0.8110
0.15070 0.8152 0.8152
0.15089 0.7965 0.7965
0.15107 0.8107 0.8107
0.15126 0.8107 0.8107
0.15144 0.8165 0.8165
0.15163 0.8088 0.8088
0.15181 0.7968 0.7968
0.15200 0.8133 0.8133
0.15218 0.8084 0.8084
0.15237 0.7943 0.7943
0.15255 0.7959 0.7959
0.15274 0.8297 0.8297
0.15292 0.7701 0.7701
0.15311 0.8255 0.8255
0.15329 0.8084 0.8084
0.15348 0.8088 0.8088
0.15366 0.8120 0.8120
0.15385 0.8190 0.8190
0.15403 0.7965 0.7965
0.15422 0.8268 0.8268
0.15440 0.7820 0.7820
0.15459 0.8004 0.8004
0.15477 0.8097 0.8097
0.15496 0.8097 0.8097
0.15514 0.8142 0.8142
0.15533 0.7830 0.7830
0.15551 0.8004 0.8004
0.15570 0.8171 0.8171
0.15588 0.8197 0.8197
0.15607 0.8139 0.8139
0.15625 0.8278 0.8278
0.15643 0.7791 0.7791
0.15662 0.8020 0.8020
0.15680 0.8264 0.8264
0.15699 0.7788 0.7788
0.15717 0.7804 0.7804
0.15736 0.7959 0.7959
0.15754 0.7975 0.7975
0.15773 0.8152 0.8152
0.15791 0.7965 0.7965
0.15810 0.8010 0.8010
0.15828 0.8291 0.8291
0.15847 0.8014 0.8014
0.15865 0.8175 0.8175
0.15884 0.8187 0.8187
0.15902 0.7910 0.7910
0.15921 0.7962 0.7962
0.15939 0.7968 0.7968
0.15958 0.8017 0.8017
0.15976 0.8026 0.8026
0.15995 0.8155 0.8155
0.16013 0.8188 0.8188
0.16032 0.8017 0.8017
0.16050 0.8239 0.8239
0.16069 0.7981 0.7981
0.16087 0.8184 0.8184
0.16106 0.8239 0.8239
0.16124 0.8107 0.8107
0.16143 0.8213 0.8213
0.16161 0.7865 0.7865
0.16180 0.7855 0.7855
0.16198 0.8014 0.8014
0.16217 0.8313 0.8313
0.16235 0.7733 0.7733
0.16254 0.7659 0.7659
0.16272 0.8304 0.8304
0.16291 0.8151 0.8151
0.16309 0.7807 0.7807
0.16328 0.8165 0.8165
0.16346 0.8162 0.8162
0.16365 0.8184 0.8184
0.16383 0.8064 0.8064
0.16402 0.8059 0.8059
0.16420 0.8162 0.8162
0.16439 0.8197 0.8197
0.16457 0.7997 0.7997
0.16476 0.8023 0.8023
0.16494 0.7600 0.7600
0.16513 0.7852 0.7852
0.16531 0.7846 0.7846
0.16550 0.8130 0.8130
0.16568 0.8320 0.8320
0.16587 0.8235 0.8235
0.16605 0.7846 0.7846
0.16624 0.8078 0.8078
0.16642 0.8175 0.8175
0.16661 0.8278 0.8278
0.16679 0.7859 0.7859
0.16697 0.8193 0.8193
0.16716 0.8223 0.8223
0.16734 0.7894 0.7894
0.16753 0.7856 0.7856
0.16771 0.8133 0.8133
0.16790 0.7929 0.7929
0.16808 0.8084 0.8084
0.16827 0.8175 0.8175
0.16845 0.8352 0.8352
0.16864 0.8213 0.8213
0.16882 0.8288 0.8288
0.16901 0.8074 0.8074
0.16919 0.8107 0.8107
0.16938 0.8184 0.8184
0.16956 0.8368 0.8368
0.16975 0.7914 0.7914
0.16993 0.8155 0.8155
0.17012 0.8181 0.8181
0.17030 0.8191 0.8191
0.17049 0.8191 0.8191
0.17067 0.8226 0.8226
0.17086 0.8255 0.8255
0.17104 0.8277 0.8277
0.17123 0.8107 0.8107
0.17141 0.8200 0.8200
0.17160 0.8065 0.8065
