"rank" "feature_density_pos" "weighted_feature_density_pos" 
0.03698 0.6527 0.6969
0.03717 0.7366 0.7707
0.03735 0.5973 0.5638
0.03754 0.6266 0.6682
0.03772 0.6173 0.5992
0.03791 0.7594 0.7936
0.03809 0.6189 0.5925
0.03828 0.6311 0.6730
0.03846 0.6582 0.7027
0.03865 0.6740 0.7143
0.03883 0.7507 0.7868
0.03902 0.5960 0.5625
0.03920 0.6331 0.5970
0.03939 0.7527 0.7891
0.03957 0.6166 0.5696
0.03976 0.6460 0.6083
0.03994 0.6270 0.6179
0.04013 0.6550 0.6969
0.04031 0.6950 0.6901
0.04050 0.6627 0.7075
0.04068 0.6785 0.7224
0.04087 0.7723 0.8052
0.04105 0.7810 0.8110
0.04124 0.6624 0.7062
0.04142 0.6270 0.5970
0.04161 0.6753 0.7156
0.04179 0.7217 0.7533
0.04197 0.6792 0.7201
0.04216 0.6650 0.6624
0.04234 0.6724 0.7088
0.04253 0.6231 0.6141
0.04271 0.6299 0.6225
0.04290 0.6369 0.6830
0.04308 0.6695 0.7133
0.04327 0.7552 0.7878
0.04345 0.6089 0.6524
0.04364 0.6202 0.6095
0.04382 0.6518 0.6166
0.04401 0.6041 0.5705
0.04419 0.6476 0.6901
0.04438 0.6737 0.7201
0.04456 0.6850 0.7282
0.04475 0.7449 0.7797
0.04493 0.6257 0.6131
0.04512 0.6927 0.7327
0.04530 0.6914 0.7317
0.04549 0.6353 0.6131
0.04567 0.7282 0.7672
0.04586 0.7349 0.7730
0.04604 0.7865 0.8178
0.04623 0.6283 0.6731
0.04641 0.7801 0.8146
0.04660 0.7778 0.8107
0.04678 0.7217 0.7191
0.04697 0.7279 0.7659
0.04715 0.7804 0.8155
0.04734 0.6527 0.6959
0.04752 0.6782 0.7224
0.04771 0.6943 0.7272
0.04789 0.6476 0.6382
0.04808 0.6892 0.7304
0.04826 0.6950 0.7362
0.04845 0.6863 0.6843
0.04863 0.6808 0.7237
0.04882 0.6888 0.7246
0.04900 0.6847 0.7272
0.04919 0.6624 0.7004
0.04937 0.7240 0.7636
0.04956 0.6386 0.6350
0.04974 0.6869 0.7304
0.04993 0.7511 0.7891
0.05011 0.6456 0.6924
0.05030 0.7423 0.7788
0.05048 0.6499 0.6982
0.05067 0.7420 0.7330
0.05085 0.7269 0.7659
0.05104 0.7446 0.7859
0.05122 0.7024 0.7430
0.05141 0.7955 0.8294
0.05159 0.7137 0.7556
0.05178 0.6115 0.6557
0.05196 0.8068 0.8352
0.05214 0.7336 0.7614
0.05233 0.7033 0.7443
0.05251 0.6360 0.6811
0.05270 0.7575 0.7936
0.05288 0.6950 0.7407
0.05307 0.7079 0.7514
0.05325 0.7620 0.8075
0.05344 0.7926 0.8258
0.05362 0.6592 0.7062
0.05381 0.7101 0.7430
0.05399 0.7823 0.8259
0.05418 0.7314 0.7604
0.05436 0.6711 0.7143
0.05455 0.6569 0.6453
0.05473 0.7514 0.7801
0.05492 0.7449 0.7717
0.05510 0.8078 0.8387
0.05529 0.7030 0.7040
0.05547 0.6908 0.7327
0.05566 0.7685 0.8062
0.05584 0.6205 0.6650
0.05603 0.6495 0.6937
0.05621 0.7143 0.7591
0.05640 0.6054 0.6511
0.05658 0.6689 0.7153
0.05677 0.7462 0.7891
0.05695 0.7127 0.6982
0.05714 0.7266 0.7514
0.05732 0.7282 0.7556
0.05751 0.7865 0.8329
0.05769 0.7159 0.7591
0.05788 0.7159 0.7591
0.05806 0.7088 0.7546
0.05825 0.7623 0.7859
0.05843 0.7027 0.7569
0.05862 0.7523 0.7843
0.05880 0.6988 0.7524
0.05899 0.7849 0.8213
0.05917 0.7182 0.7179
0.05936 0.7159 0.7591
0.05954 0.6940 0.6959
0.05973 0.7359 0.7295
0.05991 0.7511 0.7810
0.06010 0.6969 0.7498
0.06028 0.7285 0.7743
0.06047 0.6995 0.7546
0.06065 0.8129 0.8465
0.06084 0.6057 0.6524
0.06102 0.7195 0.7201
0.06121 0.7108 0.7556
0.06139 0.7150 0.7523
0.06158 0.8110 0.8478
0.06176 0.7114 0.7533
0.06195 0.7224 0.7098
0.06213 0.7359 0.7801
0.06232 0.7188 0.7130
0.06250 0.7353 0.7801
0.06268 0.7327 0.7166
0.06287 0.7078 0.7523
0.06305 0.8152 0.8500
0.06324 0.6370 0.6831
0.06342 0.7088 0.7546
0.06361 0.7082 0.7524
0.06379 0.7124 0.7581
0.06398 0.7175 0.7614
0.06416 0.6234 0.6695
0.06435 0.8152 0.8513
0.06453 0.7685 0.7556
0.06472 0.7291 0.7743
0.06490 0.7327 0.7165
0.06509 0.7237 0.7685
0.06527 0.7085 0.7523
0.06546 0.7092 0.7556
0.06564 0.7433 0.7730
0.06583 0.7169 0.7053
0.06601 0.7159 0.7614
0.06620 0.7085 0.7536
0.06638 0.7014 0.7568
0.06657 0.7179 0.7614
0.06675 0.7198 0.7662
0.06694 0.7088 0.7626
0.06712 0.7478 0.7788
0.06731 0.7075 0.7533
0.06749 0.7101 0.7556
0.06768 0.7408 0.7707
0.06786 0.7075 0.7098
0.06805 0.7466 0.7765
0.06823 0.7859 0.8259
0.06842 0.8081 0.8468
0.06860 0.7507 0.7810
0.06879 0.7140 0.7578
0.06897 0.8300 0.8629
0.06916 0.7195 0.7636
0.06934 0.7114 0.7568
0.06953 0.7030 0.7121
0.06971 0.7172 0.7640
0.06990 0.8274 0.8590
0.07008 0.7076 0.7536
0.07027 0.7324 0.7775
0.07045 0.7978 0.8352
0.07064 0.7907 0.8352
0.07082 0.7049 0.7614
0.07101 0.7153 0.7604
0.07119 0.7221 0.6924
0.07138 0.7162 0.7614
0.07156 0.7172 0.7640
0.07175 0.7201 0.7662
0.07193 0.7365 0.7739
0.07212 0.7333 0.7765
0.07230 0.7082 0.7546
0.07249 0.8319 0.8639
0.07267 0.7243 0.7259
0.07286 0.7120 0.7568
0.07304 0.7134 0.7591
0.07322 0.7153 0.7604
0.07341 0.7552 0.7842
0.07359 0.7717 0.8007
0.07378 0.7617 0.7891
0.07396 0.7095 0.7546
0.07415 0.7408 0.7420
0.07433 0.7130 0.7582
0.07452 0.7336 0.7636
0.07470 0.7675 0.7846
0.07489 0.7933 0.7717
0.07507 0.7105 0.7569
0.07526 0.7182 0.7649
0.07544 0.7507 0.7939
0.07563 0.7520 0.7466
0.07581 0.7591 0.8030
0.07600 0.6521 0.6991
0.07618 0.7230 0.6914
0.07637 0.7336 0.7362
0.07655 0.7092 0.7546
0.07674 0.8284 0.8639
0.07692 0.7111 0.7578
0.07711 0.7643 0.7904
0.07729 0.7601 0.7788
0.07748 0.7488 0.7810
0.07766 0.7711 0.8030
0.07785 0.7034 0.7050
0.07803 0.7085 0.7559
0.07822 0.7446 0.7717
0.07840 0.7917 0.8213
0.07859 0.7169 0.7730
0.07877 0.7714 0.7833
0.07896 0.7085 0.7559
0.07914 0.7140 0.7591
0.07933 0.7111 0.7582
0.07951 0.7520 0.7846
0.07970 0.7520 0.7946
0.07988 0.6540 0.7008
0.08007 0.7369 0.7327
0.08025 0.7904 0.8246
0.08044 0.7491 0.7810
0.08062 0.7611 0.7939
0.08081 0.7266 0.7717
0.08099 0.7897 0.8316
0.08118 0.7269 0.7385
0.08136 0.7594 0.7914
0.08155 0.7378 0.7352
0.08173 0.7221 0.7130
0.08192 0.7691 0.7971
0.08210 0.7111 0.7582
0.08229 0.7350 0.7798
0.08247 0.7536 0.8007
0.08266 0.7121 0.7582
0.08284 0.7111 0.7591
0.08303 0.7446 0.7385
0.08321 0.7192 0.7765
0.08339 0.7675 0.7614
0.08358 0.7140 0.7614
0.08376 0.7195 0.7594
0.08395 0.7340 0.7626
0.08413 0.7211 0.7762
0.08432 0.7172 0.7640
0.08450 0.7443 0.7900
0.08469 0.7627 0.7156
0.08487 0.7169 0.7627
0.08506 0.7420 0.7797
0.08524 0.8378 0.8732
0.08543 0.7630 0.7430
0.08561 0.7439 0.7881
0.08580 0.7498 0.7949
0.08598 0.8423 0.8751
0.08617 0.7198 0.7591
0.08635 0.7569 0.7582
0.08654 0.7340 0.7707
0.08672 0.7578 0.7959
0.08691 0.7217 0.7594
0.08709 0.7359 0.7626
0.08728 0.7375 0.7636
0.08746 0.7388 0.7662
0.08765 0.7359 0.7694
0.08783 0.7640 0.7972
0.08802 0.8155 0.8558
0.08820 0.8394 0.8755
0.08839 0.7627 0.7959
0.08857 0.7398 0.7649
0.08876 0.7604 0.7591
0.08894 0.7198 0.7653
0.08913 0.7485 0.7810
0.08931 0.7656 0.7533
0.08950 0.7159 0.7636
0.08968 0.7627 0.7662
0.08987 0.7101 0.7569
0.09005 0.7349 0.7662
0.09024 0.7169 0.7636
0.09042 0.7527 0.7859
0.09061 0.7153 0.7130
0.09079 0.7114 0.7569
0.09098 0.7530 0.7488
0.09116 0.7352 0.7626
0.09135 0.7475 0.7801
0.09153 0.7217 0.7694
0.09172 0.7698 0.7972
0.09190 0.7933 0.8352
0.09209 0.7559 0.7165
0.09227 0.7159 0.7614
0.09246 0.7140 0.7594
0.09264 0.7146 0.7591
0.09283 0.6663 0.7143
0.09301 0.7149 0.7614
0.09320 0.7169 0.7604
0.09338 0.7221 0.7614
0.09357 0.7240 0.7639
0.09375 0.7317 0.7694
0.09393 0.7211 0.7640
0.09412 0.7240 0.7717
0.09430 0.7817 0.8110
0.09449 0.8133 0.8523
0.09467 0.7194 0.7604
0.09486 0.7201 0.7591
0.09504 0.7346 0.7639
0.09523 0.7759 0.8097
0.09541 0.7559 0.7868
0.09560 0.7552 0.7568
0.09578 0.7208 0.7627
0.09597 0.7379 0.7640
0.09615 0.7285 0.7752
0.09634 0.7224 0.7614
0.09652 0.8468 0.8813
0.09671 0.8271 0.8649
0.09689 0.7108 0.7582
0.09708 0.7136 0.7581
0.09726 0.7130 0.7591
0.09745 0.7150 0.7591
0.09763 0.7272 0.7604
0.09782 0.7279 0.7604
0.09800 0.7150 0.7614
0.09819 0.7897 0.8190
0.09837 0.7640 0.7233
0.09856 0.7926 0.7891
0.09874 0.7559 0.7985
0.09893 0.7201 0.7649
0.09911 0.8529 0.8858
0.09930 0.7114 0.7569
0.09948 0.7114 0.7569
0.09967 0.7114 0.7581
0.09985 0.7127 0.7578
0.10004 0.7640 0.7536
0.10022 0.7127 0.7591
0.10041 0.7130 0.7582
0.10059 0.7133 0.7591
0.10078 0.7272 0.7582
0.10096 0.7140 0.7591
0.10115 0.7317 0.7775
0.10133 0.7140 0.7604
0.10152 0.7185 0.7636
0.10170 0.7165 0.7649
0.10189 0.7894 0.8317
0.10207 0.7111 0.7581
0.10226 0.7066 0.6176
0.10244 0.7108 0.7582
0.10263 0.7117 0.7559
0.10281 0.7117 0.7578
0.10300 0.7150 0.7604
0.10318 0.7133 0.7591
0.10337 0.7201 0.7649
0.10355 0.7246 0.7698
0.10374 0.7465 0.7730
0.10392 0.7514 0.7775
0.10411 0.8216 0.8603
0.10429 0.7694 0.8020
0.10447 0.7121 0.7578
0.10466 0.7117 0.7581
0.10484 0.7134 0.7582
0.10503 0.7382 0.7707
0.10521 0.8220 0.8603
0.10540 0.7379 0.7707
0.10558 0.7117 0.7578
0.10577 0.7120 0.7581
0.10595 0.7134 0.7582
0.10614 0.7349 0.7659
0.10632 0.7256 0.7720
0.10651 0.7462 0.7743
0.10669 0.7420 0.7730
0.10688 0.7504 0.7775
0.10706 0.7420 0.7743
0.10725 0.7149 0.7591
0.10743 0.7646 0.8075
0.10762 0.7981 0.8352
0.10780 0.7121 0.7578
0.10799 0.7140 0.7594
0.10817 0.7146 0.7614
0.10836 0.7611 0.7556
0.10854 0.7285 0.7627
0.10873 0.7194 0.6189
0.10891 0.7169 0.7627
0.10910 0.7424 0.7752
0.10928 0.7633 0.7949
0.10947 0.7314 0.7765
0.10965 0.7546 0.7810
0.10984 0.7088 0.7559
0.11002 0.7140 0.7601
0.11021 0.7149 0.7617
0.11039 0.7491 0.7949
0.11058 0.7466 0.7359
0.11076 0.7156 0.7626
0.11095 0.7643 0.7994
0.11113 0.7201 0.7662
0.11132 0.7430 0.7800
0.11150 0.7282 0.7601
0.11169 0.7272 0.7604
0.11187 0.7169 0.7627
0.11206 0.7437 0.7801
0.11224 0.7468 0.7913
0.11243 0.7582 0.7843
0.11261 0.7553 0.7997
0.11280 0.7646 0.8084
0.11298 0.7495 0.7810
0.11317 0.7852 0.8190
0.11335 0.8010 0.8294
0.11354 0.7169 0.7627
0.11372 0.7639 0.7958
0.11391 0.7643 0.8110
0.11409 0.8175 0.7914
0.11428 0.7530 0.7994
0.11446 0.8520 0.8881
0.11464 0.7424 0.7801
0.11483 0.7865 0.8316
0.11501 0.7585 0.7901
0.11520 0.7778 0.7684
0.11538 0.7585 0.7904
0.11557 0.7630 0.8088
0.11575 0.7781 0.7394
0.11594 0.7117 0.7591
0.11612 0.8094 0.8375
0.11631 0.7249 0.7707
0.11649 0.7469 0.7927
0.11668 0.7556 0.8007
0.11686 0.7088 0.6211
0.11705 0.8504 0.8877
0.11723 0.7336 0.7652
0.11742 0.7630 0.7775
0.11760 0.8574 0.8939
0.11779 0.7311 0.7762
0.11797 0.7659 0.8030
0.11816 0.7636 0.8088
0.11834 0.8168 0.8477
0.11853 0.6918 0.7420
0.11871 0.7510 0.7797
0.11890 0.7269 0.7269
0.11908 0.7240 0.7698
0.11927 0.7433 0.7913
0.11945 0.7740 0.8178
0.11964 0.7862 0.8226
0.11982 0.8355 0.8729
0.12001 0.7849 0.8226
0.12019 0.7868 0.7408
0.12038 0.7101 0.6843
0.12056 0.7417 0.7453
0.12075 0.7478 0.7917
0.12093 0.7665 0.7946
0.12112 0.7553 0.7997
0.12130 0.7894 0.8187
0.12149 0.8200 0.8065
0.12167 0.8552 0.8926
0.12186 0.7920 0.7465
0.12204 0.7701 0.8075
0.12223 0.8416 0.8800
0.12241 0.7446 0.7443
0.12260 0.7327 0.7798
0.12278 0.7939 0.8100
0.12297 0.7849 0.8281
0.12315 0.7298 0.7752
0.12334 0.7849 0.8226
0.12352 0.7698 0.7672
0.12371 0.7382 0.7868
0.12389 0.7288 0.7739
0.12408 0.7259 0.7756
0.12426 0.7852 0.7820
0.12445 0.7150 0.6892
0.12463 0.7485 0.7936
0.12482 0.7636 0.8087
0.12500 0.8268 0.8120
0.12518 0.7543 0.7098
0.12537 0.7656 0.7959
0.12555 0.7197 0.6936
0.12574 0.7862 0.8191
0.12592 0.8649 0.9006
0.12611 0.6930 0.7430
0.12629 0.7901 0.8284
0.12648 0.7939 0.8304
0.12666 0.7961 0.8329
0.12685 0.8052 0.8397
0.12703 0.7756 0.7891
0.12722 0.7752 0.8120
0.12740 0.7985 0.8284
0.12759 0.7887 0.8338
0.12777 0.7343 0.7810
0.12796 0.7382 0.7846
0.12814 0.7772 0.8236
0.12833 0.7005 0.6740
0.12851 0.7762 0.8236
0.12870 0.8512 0.8970
0.12888 0.7366 0.7836
0.12907 0.7346 0.7820
0.12925 0.7527 0.7985
0.12944 0.8033 0.7923
0.12962 0.8151 0.8316
0.12981 0.8139 0.8455
0.12999 0.7607 0.8075
0.13018 0.7356 0.7846
0.13036 0.7994 0.8329
0.13055 0.7794 0.8164
0.13073 0.8300 0.8065
0.13092 0.8065 0.8384
0.13110 0.7417 0.7881
0.13129 0.7662 0.7649
0.13147 0.7891 0.8088
0.13166 0.7987 0.8280
0.13184 0.7578 0.7972
0.13203 0.8055 0.8384
0.13221 0.7972 0.8423
0.13240 0.8188 0.8719
0.13258 0.8345 0.8764
0.13277 0.8697 0.9051
0.13295 0.7891 0.8352
0.13314 0.7478 0.7949
0.13332 0.8213 0.8536
0.13351 0.7130 0.6879
0.13369 0.7977 0.8522
0.13388 0.8052 0.8603
0.13406 0.7308 0.7810
0.13425 0.7910 0.7833
0.13443 0.7740 0.8204
0.13462 0.7549 0.7546
0.13480 0.7823 0.8191
0.13499 0.7917 0.8210
0.13517 0.8068 0.7627
0.13536 0.7830 0.7801
0.13554 0.7559 0.7878
0.13572 0.8061 0.8351
0.13591 0.7437 0.7904
0.13609 0.7108 0.6853
0.13628 0.7685 0.8030
0.13646 0.7311 0.7810
0.13665 0.8093 0.8548
0.13683 0.7569 0.8004
0.13702 0.7856 0.8133
0.13720 0.7985 0.8526
0.13739 0.7807 0.7798
0.13757 0.7891 0.8352
0.13776 0.8106 0.8490
0.13794 0.7243 0.7730
0.13813 0.8110 0.8545
0.13831 0.8423 0.8858
0.13850 0.7469 0.7936
0.13868 0.7639 0.8029
0.13887 0.7324 0.7810
0.13905 0.8545 0.9029
0.13924 0.7649 0.7591
0.13942 0.7933 0.7927
0.13961 0.7669 0.8155
0.13979 0.7790 0.8155
0.13998 0.8059 0.8365
0.14016 0.8171 0.8510
0.14035 0.8136 0.8571
0.14053 0.8159 0.8603
0.14072 0.7313 0.7832
0.14090 0.7701 0.7250
0.14109 0.8281 0.8591
0.14127 0.7391 0.7904
0.14146 0.8710 0.9087
0.14164 0.8606 0.9006
0.14183 0.7517 0.7885
0.14201 0.8639 0.8358
0.14220 0.8039 0.8407
0.14238 0.8046 0.8513
0.14257 0.7514 0.7985
0.14275 0.7774 0.8245
0.14294 0.7875 0.8271
0.14312 0.8223 0.8645
0.14331 0.8146 0.8587
0.14349 0.7311 0.7820
0.14368 0.7510 0.7971
0.14386 0.7559 0.8036
0.14405 0.7707 0.8191
0.14423 0.8036 0.7665
0.14442 0.8072 0.8468
0.14460 0.8068 0.8516
0.14479 0.8064 0.8529
0.14497 0.8323 0.8732
0.14516 0.7240 0.7740
0.14534 0.7308 0.7830
0.14553 0.7943 0.8323
0.14571 0.7642 0.8103
0.14589 0.8133 0.7988
0.14608 0.8442 0.8655
0.14626 0.7762 0.8152
0.14645 0.7762 0.8136
0.14663 0.7820 0.8294
0.14682 0.8161 0.8638
0.14700 0.8765 0.9132
0.14719 0.7801 0.8181
0.14737 0.7785 0.8268
0.14756 0.7285 0.7781
0.14774 0.7546 0.8023
0.14793 0.8391 0.7646
0.14811 0.8159 0.8587
0.14830 0.8400 0.7656
0.14848 0.7553 0.8023
0.14867 0.7962 0.8300
0.14885 0.7620 0.8084
0.14904 0.7630 0.8107
0.14922 0.7582 0.8055
0.14941 0.7565 0.8043
0.14959 0.7275 0.7037
0.14978 0.8064 0.8525
0.14996 0.7968 0.8242
0.15015 0.8084 0.8133
0.15033 0.7314 0.7827
0.15052 0.7627 0.8104
0.15070 0.7617 0.8088
0.15089 0.8255 0.8148
0.15107 0.7520 0.7823
0.15126 0.7569 0.7975
0.15144 0.7591 0.8065
0.15163 0.7636 0.8110
0.15181 0.7591 0.8068
0.15200 0.7591 0.8065
0.15218 0.7672 0.8136
0.15237 0.8094 0.8549
0.15255 0.8191 0.8091
0.15274 0.7281 0.7787
0.15292 0.7653 0.8068
0.15311 0.7559 0.8052
0.15329 0.7994 0.7968
0.15348 0.7353 0.7875
0.15366 0.7653 0.8059
0.15385 0.7723 0.8193
0.15403 0.7975 0.8320
0.15422 0.8355 0.8690
0.15440 0.7669 0.8165
0.15459 0.7698 0.8171
0.15477 0.8284 0.8751
0.15496 0.7304 0.7833
0.15514 0.7340 0.7839
0.15533 0.7562 0.7975
0.15551 0.7727 0.8213
0.15570 0.7956 0.8416
0.15588 0.7326 0.7842
0.15607 0.8097 0.8091
0.15625 0.7943 0.8336
0.15643 0.7959 0.8342
0.15662 0.7930 0.8413
0.15680 0.7977 0.8448
0.15699 0.8378 0.8484
0.15717 0.7372 0.7894
0.15736 0.7282 0.7772
0.15754 0.7646 0.8117
0.15773 0.7678 0.8159
0.15791 0.8055 0.8532
0.15810 0.8110 0.8578
0.15828 0.8255 0.8639
0.15847 0.7288 0.7778
0.15865 0.8204 0.7772
0.15884 0.7355 0.7871
0.15902 0.7965 0.8317
0.15921 0.7359 0.7872
0.15939 0.7727 0.8197
0.15958 0.7266 0.7762
0.15976 0.7272 0.7765
0.15995 0.8113 0.8032
0.16013 0.7646 0.8133
0.16032 0.8178 0.8536
0.16050 0.8275 0.8739
0.16069 0.7449 0.7823
0.16087 0.7433 0.7790
0.16106 0.7320 0.7836
0.16124 0.7324 0.7852
0.16143 0.7814 0.7856
0.16161 0.7391 0.7875
0.16180 0.7355 0.7874
0.16198 0.7691 0.8168
0.16217 0.7814 0.8304
0.16235 0.8842 0.9226
0.16254 0.8874 0.9238
0.16272 0.7704 0.8188
0.16291 0.7678 0.8142
0.16309 0.7362 0.7891
0.16328 0.7379 0.7904
0.16346 0.8075 0.8065
0.16365 0.7698 0.8178
0.16383 0.9019 0.8248
0.16402 0.7714 0.8184
0.16420 0.7462 0.8068
0.16439 0.7988 0.8165
0.16457 0.7897 0.8375
0.16476 0.7391 0.7914
0.16494 0.7446 0.7207
0.16513 0.7466 0.7975
0.16531 0.7817 0.8107
0.16550 0.7978 0.8455
0.16568 0.8797 0.8497
0.16587 0.7803 0.8284
0.16605 0.8072 0.8549
0.16624 0.8159 0.8594
0.16642 0.8774 0.9174
0.16661 0.7337 0.7827
0.16679 0.7388 0.7917
0.16697 0.8293 0.8690
0.16716 0.7343 0.7859
0.16734 0.7424 0.7949
0.16753 0.8236 0.8142
0.16771 0.7772 0.8104
0.16790 0.8161 0.8629
0.16808 0.8368 0.8797
0.16827 0.7440 0.7965
0.16845 0.8078 0.8062
0.16864 0.8014 0.8400
0.16882 0.8078 0.8529
0.16901 0.7700 0.8168
0.16919 0.7959 0.8349
0.16938 0.7327 0.7827
0.16956 0.8088 0.8213
0.16975 0.8162 0.8636
0.16993 0.7429 0.7800
0.17012 0.7588 0.7904
0.17030 0.8242 0.8213
0.17049 0.8468 0.8807
0.17067 0.7498 0.7881
0.17086 0.7762 0.8236
0.17104 0.8364 0.8799
0.17123 0.8910 0.9293
0.17141 0.7420 0.7946
0.17160 0.8084 0.8484
